TransactionID,AccountID,TransactionAmount,TransactionDate,Location,Channel
TX001920,AC00030,76.89,2023-05-10 17:49:57,Chicago,ATM
TX001921,AC00431,233.71,2023-03-13 17:30:20,Jacksonville,Online
TX001922,AC00243,14.92,2023-05-22 16:51:28,Las Vegas,Branch
TX001923,AC00499,242.17,2023-06-08 16:28:29,Jacksonville,ATM
TX001924,AC00065,122.98,2023-07-24 16:15:58,Jacksonville,Online
TX001925,AC00492,129.35,2023-08-28 16:31:48,Las Vegas,ATM
TX001926,AC00062,138.33,2023-07-07 17:58:29,Dallas,Online
TX001927,AC00026,39.31,2023-10-30 17:24:55,Portland,Online
TX001928,AC00201,91.85,2023-10-16 16:50:31,Seattle,Online
TX001929,AC00377,277.7,2023-06-22 16:38:46,Nashville,Branch
TX001930,AC00269,114.03,2023-11-24 16:30:21,Portland,ATM
TX001931,AC00239,302.63,2023-02-28 17:24:26,San Jose,Branch
TX001932,AC00070,31.19,2023-04-25 16:23:59,Charlotte,ATM
TX001933,AC00284,112.91,2023-11-15 18:04:22,Tucson,Online
TX001934,AC00337,742.26,2023-06-20 17:04:02,San Diego,Online
TX001935,AC00051,256.8,2023-02-24 16:49:51,Charlotte,ATM
TX001936,AC00328,378.68,2023-01-06 17:23:59,Fort Worth,ATM
TX001937,AC00064,571.93,2023-09-20 17:44:37,Washington,Online
TX001938,AC00231,26.31,2023-08-11 16:38:16,Austin,Online
TX001939,AC00362,205.58,2023-08-16 17:49:13,Portland,Online
TX001940,AC00363,533.61,2023-12-20 16:17:11,Mesa,Online
TX001941,AC00196,428.62,2023-06-05 16:02:04,Raleigh,Branch
TX001942,AC00360,361.22,2023-04-17 17:58:55,Raleigh,ATM
TX001943,AC00499,837.29,2023-11-27 16:14:25,Phoenix,Branch
TX001944,AC00213,117.25,2023-04-03 16:35:30,Atlanta,Online
TX001945,AC00165,135.27,2023-08-10 16:16:41,Atlanta,ATM
TX001946,AC00299,185.1,2023-08-08 16:21:01,Albuquerque,Branch
TX001947,AC00119,113.54,2023-09-22 16:42:46,Columbus,Online
TX001948,AC00409,354.96,2023-11-29 16:27:38,Fort Worth,Online
TX001949,AC00100,224.22,2023-01-23 18:45:00,Fresno,Branch
TX001950,AC00244,737.1,2023-07-19 16:11:01,Washington,ATM
TX001951,AC00382,223.22,2023-07-17 16:20:27,Fort Worth,ATM
TX001952,AC00389,557.26,2023-10-04 17:06:57,San Jose,ATM
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Memphis,Online
TX001954,AC00275,27.44,2023-11-06 17:23:43,Boston,ATM
TX001955,AC00231,310.09,2023-11-24 16:49:29,Detroit,Branch
TX001956,AC00449,80.38,2023-03-06 16:25:52,Kansas City,Online
TX001957,AC00248,26.1,2023-12-01 17:45:05,Detroit,Branch
TX001958,AC00301,845.14,2023-01-09 16:21:35,Oklahoma City,Branch
TX001959,AC00023,59.73,2023-05-22 16:38:39,Fresno,ATM
TX001960,AC00272,758.77,2023-06-23 16:12:15,San Antonio,ATM
TX001961,AC00377,301.51,2023-02-24 16:33:33,Charlotte,ATM
TX001962,AC00276,418.03,2023-09-04 17:46:40,Austin,Online
TX001963,AC00427,118.06,2023-05-24 17:07:57,Las Vegas,Branch
TX001964,AC00220,483.92,2023-10-16 18:57:30,New York,ATM
TX001965,AC00370,78.93,2023-02-17 16:41:31,Mesa,ATM
TX001966,AC00187,36.63,2023-05-04 17:02:55,Miami,ATM
TX001967,AC00293,87.85,2023-12-13 17:25:54,Colorado Springs,Branch
TX001968,AC00203,1001.83,2023-07-17 17:46:06,Philadelphia,Online
TX001969,AC00016,705.34,2023-09-12 18:52:56,Washington,Online
TX001970,AC00189,146.55,2023-08-03 18:35:54,Virginia Beach,Online
TX001971,AC00005,116.89,2023-11-20 16:31:15,Columbus,Online
TX001972,AC00190,106.41,2023-01-16 16:37:34,Los Angeles,Branch
TX001973,AC00480,1087.9,2023-03-27 18:06:17,Boston,ATM
TX001974,AC00407,584.41,2023-01-02 16:51:47,Las Vegas,ATM
TX001975,AC00195,584.98,2023-06-12 16:25:22,Chicago,Branch
TX001976,AC00260,79.21,2023-11-24 17:52:34,Colorado Springs,Branch
TX001977,AC00006,173.13,2023-10-05 16:46:31,Atlanta,Online
TX001978,AC00294,335.7,2023-01-30 17:47:41,El Paso,ATM
TX001979,AC00327,1225.5,2023-11-27 16:02:08,Las Vegas,Online
TX001980,AC00013,422.81,2023-11-20 16:07:20,Los Angeles,Branch
TX001981,AC00386,135.43,2023-10-06 16:14:51,San Jose,ATM
TX001982,AC00256,584.88,2023-12-19 17:19:47,Philadelphia,ATM
TX001983,AC00439,308.94,2023-04-03 16:35:29,Los Angeles,Online
TX001984,AC00088,295.93,2023-02-20 17:26:39,Boston,Branch
TX001985,AC00303,1512.99,2023-08-08 17:15:50,Philadelphia,Online
TX001986,AC00245,77.44,2023-06-26 16:28:59,Washington,Branch
TX001987,AC00188,92.5,2023-09-25 16:22:10,Seattle,Online
TX001988,AC00225,97.74,2023-09-04 16:46:29,Los Angeles,Online
TX001989,AC00278,291.68,2023-08-07 18:07:57,Columbus,ATM
TX001990,AC00311,56.96,2023-06-26 17:38:30,Albuquerque,ATM
TX001991,AC00206,436.8,2023-07-03 16:15:11,Seattle,Online
TX001992,AC00329,259.49,2023-06-09 16:31:56,Austin,Online
TX001993,AC00338,726.26,2023-02-13 17:13:49,Omaha,Online
TX001994,AC00409,568.68,2023-04-25 18:47:16,Houston,ATM
TX001995,AC00114,77.57,2023-12-13 17:02:21,Atlanta,Online
TX001996,AC00460,999.28,2023-05-22 17:45:50,Boston,Online
TX001997,AC00373,14.16,2023-01-09 16:49:07,Oklahoma City,Branch
TX001998,AC00021,1142.83,2023-07-14 17:44:23,Omaha,Branch
TX001999,AC00235,61.33,2023-09-20 18:18:00,Raleigh,ATM
TX002000,AC00261,27.64,2023-06-09 17:14:26,New York,Online
TX002001,AC00456,3.85,2023-04-17 16:27:27,San Jose,ATM
TX002002,AC00332,431.22,2023-04-21 16:25:49,Austin,Branch
TX002003,AC00245,178.55,2023-12-15 16:16:30,Houston,Branch
TX002004,AC00388,248.76,2023-05-24 16:12:18,Denver,ATM
TX002005,AC00008,76.16,2023-11-21 16:45:29,San Francisco,ATM
TX002006,AC00066,347.25,2023-01-30 18:49:52,Indianapolis,ATM
TX002007,AC00227,28.04,2023-02-15 16:37:09,Los Angeles,ATM
TX002008,AC00352,325.98,2023-07-20 16:58:39,Washington,ATM
TX002009,AC00481,249.56,2023-11-20 16:05:05,New York,Branch
TX002010,AC00341,17.43,2023-02-23 16:21:38,Albuquerque,ATM
TX002011,AC00065,198.01,2023-04-24 17:46:41,Austin,Branch
TX002012,AC00248,585.58,2023-09-04 16:13:40,Raleigh,Branch
TX002013,AC00177,434.67,2023-12-05 18:33:02,Virginia Beach,Online
TX002014,AC00139,510.7,2023-06-07 16:35:27,Nashville,Online
TX002015,AC00252,331.98,2023-08-28 16:40:01,Denver,ATM
TX002016,AC00286,199.54,2023-10-10 17:24:33,Portland,Online
TX002017,AC00001,212.97,2023-11-14 16:56:34,Atlanta,Online
TX002018,AC00453,270.56,2023-02-17 16:57:32,Philadelphia,Online
TX002019,AC00291,306.37,2023-06-27 18:26:08,Colorado Springs,ATM
TX002020,AC00113,643.02,2023-10-02 17:47:19,Detroit,ATM
TX002021,AC00390,98.48,2023-02-16 17:14:41,Miami,Branch
TX002022,AC00345,889.01,2023-08-29 17:55:07,Virginia Beach,Online
TX002023,AC00011,537.86,2023-09-19 16:44:21,Kansas City,Online
TX002024,AC00106,241.18,2023-05-30 18:29:15,Mesa,ATM
TX002025,AC00087,130.54,2023-04-05 17:20:36,Atlanta,ATM
TX002026,AC00441,800.29,2023-12-04 16:25:27,San Diego,Branch
TX002027,AC00069,8.81,2023-05-22 16:57:30,Dallas,Online
TX002028,AC00020,28.52,2023-06-02 16:54:12,Detroit,ATM
TX002029,AC00172,431.31,2023-05-01 16:18:16,Atlanta,Online
TX002030,AC00237,885.33,2023-08-22 18:41:50,Raleigh,ATM
TX002031,AC00186,199.23,2023-09-04 16:04:27,Tucson,ATM
TX002032,AC00165,42.26,2023-10-26 16:19:25,Raleigh,ATM
TX002033,AC00438,166.06,2023-07-14 16:06:06,Indianapolis,ATM
TX002034,AC00435,357.72,2023-08-07 17:29:48,Miami,ATM
TX002035,AC00472,588.37,2023-01-05 17:48:29,Dallas,Online
TX002036,AC00446,72.82,2023-11-10 16:50:35,Houston,Online
TX002037,AC00427,162.36,2023-11-22 16:10:32,Tucson,Online
TX002038,AC00230,584.82,2023-10-17 16:11:26,Nashville,Online
TX002039,AC00172,38.15,2023-10-06 16:37:16,Oklahoma City,Online
TX002040,AC00103,477.54,2023-08-21 17:20:05,San Francisco,ATM
TX002041,AC00467,639.57,2023-12-18 16:25:18,Philadelphia,Branch
TX002042,AC00094,58.23,2023-07-26 17:25:23,Phoenix,Online
TX002043,AC00231,776.21,2023-02-22 17:15:20,Raleigh,Online
TX002044,AC00032,248.76,2023-03-20 18:51:53,Portland,Branch
TX002045,AC00241,188.61,2024-01-01 17:16:23,Boston,Online
TX002046,AC00263,675.37,2023-12-29 16:45:06,Jacksonville,Online
TX002047,AC00012,94.82,2023-03-21 16:36:30,Columbus,Branch
TX002048,AC00009,425.18,2023-02-20 16:16:39,Fresno,Online
TX002049,AC00041,50.28,2023-02-02 16:20:28,Oklahoma City,Branch
TX002050,AC00317,864.72,2023-08-25 16:35:39,Detroit,Branch
TX002051,AC00475,70.68,2023-11-22 17:01:08,El Paso,Online
TX002052,AC00181,261.77,2023-01-12 18:07:21,Chicago,Online
TX002053,AC00120,183.22,2023-10-05 18:40:15,Milwaukee,ATM
TX002054,AC00331,58.32,2023-07-31 16:21:15,Louisville,Branch
TX002055,AC00500,156.86,2023-01-30 16:37:53,Charlotte,ATM
TX002056,AC00292,120.67,2023-12-25 18:16:39,Colorado Springs,ATM
TX002057,AC00436,308.62,2023-10-06 18:59:06,Sacramento,Branch
TX002058,AC00476,506.81,2023-12-20 16:17:24,Milwaukee,ATM
TX002059,AC00391,328.39,2023-11-09 16:47:01,New York,ATM
TX002060,AC00267,796.3,2023-03-22 16:03:01,Austin,Branch
TX002061,AC00034,72.47,2023-10-17 18:02:43,Boston,Online
TX002062,AC00425,279.6,2023-05-31 16:28:06,Fort Worth,ATM
TX002063,AC00048,304.2,2023-06-08 16:06:13,Indianapolis,Online
TX002064,AC00110,351.38,2023-06-26 18:41:55,New York,Branch
TX002065,AC00427,86.07,2023-11-20 18:40:45,Dallas,Branch
TX002066,AC00483,604.5,2023-08-08 18:39:24,Portland,ATM
TX002067,AC00310,258.7,2023-02-22 17:12:15,Charlotte,ATM
TX002068,AC00179,994.63,2023-06-21 16:00:07,Austin,Online
TX002069,AC00363,11.46,2023-01-31 17:14:32,Austin,Branch
TX002070,AC00080,63.76,2023-06-27 17:44:24,San Antonio,ATM
TX002071,AC00158,446.83,2023-06-26 18:51:31,Miami,Branch
TX002072,AC00033,63.54,2023-05-22 18:23:18,Dallas,ATM
TX002073,AC00492,81.11,2023-10-16 18:07:26,Charlotte,Online
TX002074,AC00228,441.26,2023-02-27 16:07:46,Tucson,Branch
TX002075,AC00058,170.96,2023-12-28 16:46:46,Washington,Branch
TX002076,AC00427,48.51,2023-01-09 17:22:18,Austin,Branch
TX002077,AC00236,325.03,2023-01-11 17:04:19,Jacksonville,Branch
TX002078,AC00144,125.83,2023-05-29 17:14:03,Los Angeles,ATM
TX002079,AC00256,506.83,2023-04-24 17:27:12,Indianapolis,Branch
TX002080,AC00054,738.94,2023-10-09 18:54:21,Philadelphia,Branch
TX002081,AC00492,180.36,2023-05-30 16:12:10,Oklahoma City,Online
TX002082,AC00498,225.1,2023-12-11 17:28:44,Boston,ATM
TX002083,AC00005,359.51,2023-11-30 18:08:39,Charlotte,Online
TX002084,AC00204,720.46,2023-12-07 16:10:40,Tucson,Branch
TX002085,AC00428,1116.57,2023-02-23 16:54:09,Tucson,ATM
TX002086,AC00019,291.46,2023-02-08 16:29:56,Miami,ATM
TX002087,AC00029,1192.95,2023-12-04 18:30:00,Las Vegas,Branch
TX002088,AC00449,98.24,2023-04-10 17:58:46,Mesa,Online
TX002089,AC00213,100.48,2023-02-17 16:53:25,Milwaukee,Branch
TX002090,AC00076,45.9,2023-07-04 18:55:57,Columbus,Branch
TX002091,AC00442,258.21,2023-11-27 17:19:31,San Antonio,Online
TX002092,AC00228,1079.11,2023-05-05 16:42:25,Las Vegas,Online
TX002093,AC00081,287.51,2023-05-22 16:57:31,El Paso,Online
TX002094,AC00072,501.3,2023-05-22 18:27:37,San Antonio,Online
TX002095,AC00261,26.1,2023-02-17 16:21:21,Mesa,ATM
TX002096,AC00082,436.77,2023-09-28 16:14:49,Jacksonville,ATM
TX002097,AC00334,292.38,2023-05-15 16:49:14,Baltimore,ATM
TX002098,AC00251,1026.46,2023-06-21 16:40:17,Philadelphia,Branch
TX002099,AC00481,25.29,2023-07-27 18:34:19,Miami,Online
TX002100,AC00239,123.35,2023-08-11 17:00:56,Baltimore,Online
TX002101,AC00394,139.52,2023-09-22 18:02:42,Portland,Branch
TX002102,AC00374,51.2,2023-03-13 18:45:47,Tucson,Online
TX002103,AC00054,122.85,2023-11-29 17:38:53,Seattle,Online
TX002104,AC00281,161.38,2023-11-09 16:06:17,Colorado Springs,Online
TX002105,AC00140,2.51,2023-04-17 16:04:21,Baltimore,Online
TX002106,AC00058,22.62,2023-05-10 16:35:02,Virginia Beach,ATM
TX002107,AC00066,126.83,2023-02-20 16:40:25,Austin,Branch
TX002108,AC00190,46.6,2023-08-30 17:54:55,Detroit,Online
TX002109,AC00452,243.8,2023-01-03 16:42:41,San Francisco,Branch
TX002110,AC00099,231.51,2023-08-28 17:22:16,Oklahoma City,Branch
TX002111,AC00126,175.05,2023-01-02 17:05:16,San Francisco,Online
TX002112,AC00021,762.74,2023-05-02 17:24:54,Los Angeles,ATM
TX002113,AC00353,34.03,2023-05-22 17:09:30,Los Angeles,Branch
TX002114,AC00482,15.95,2023-03-14 17:10:00,Raleigh,Branch
TX002115,AC00427,926.53,2023-11-24 17:24:24,Milwaukee,ATM
TX002116,AC00430,101.51,2023-03-23 16:17:51,Tucson,Online
TX002117,AC00043,309.42,2023-10-18 16:51:31,Fresno,Branch
TX002118,AC00186,257.6,2023-12-18 16:30:46,Fort Worth,Online
TX002119,AC00248,746.78,2023-11-27 16:29:16,Mesa,Branch
TX002120,AC00069,82.01,2023-12-25 17:27:57,Sacramento,Branch
TX002121,AC00002,476.99,2023-01-10 16:00:32,San Diego,Online
TX002122,AC00090,320.11,2023-08-31 16:26:37,El Paso,Branch
TX002123,AC00210,333.39,2023-09-11 16:36:59,Philadelphia,ATM
TX002124,AC00014,10.3,2023-12-07 16:59:06,Fresno,ATM
TX002125,AC00039,737.46,2023-01-03 16:28:03,Albuquerque,Branch
TX002126,AC00021,416.55,2023-05-05 17:31:53,Oklahoma City,Online
TX002127,AC00242,84.91,2023-10-16 18:38:15,Raleigh,Online
TX002128,AC00413,98.95,2023-12-29 17:37:37,Mesa,Branch
TX002129,AC00082,18.14,2023-02-17 18:46:59,Milwaukee,ATM
TX002130,AC00304,1154.79,2023-08-02 17:52:47,Columbus,ATM
TX002131,AC00098,215.13,2023-01-05 16:02:42,Charlotte,Online
TX002132,AC00372,218.57,2023-10-16 16:30:38,Memphis,Branch
TX002133,AC00274,341.88,2023-06-14 16:34:43,Austin,ATM
TX002134,AC00080,691.92,2023-07-10 16:37:18,Boston,Online
TX002135,AC00064,50.43,2023-07-10 16:06:28,San Jose,Branch
TX002136,AC00241,440.43,2023-09-21 17:41:34,Colorado Springs,Branch
TX002137,AC00055,299.03,2023-01-19 17:27:01,Columbus,Branch
TX002138,AC00215,1.98,2023-12-25 17:41:33,Seattle,ATM
TX002139,AC00037,173.45,2023-12-25 16:25:43,Philadelphia,ATM
TX002140,AC00325,438.76,2023-02-13 16:48:50,San Antonio,Branch
TX002141,AC00394,519.62,2023-11-23 17:42:11,Washington,Online
TX002142,AC00164,738.68,2023-03-07 16:36:08,Chicago,Online
TX002143,AC00096,151.14,2023-06-01 16:18:49,Memphis,Online
TX002144,AC00402,75.77,2023-08-07 17:48:31,Charlotte,Branch
TX002145,AC00077,444.52,2023-04-04 16:11:34,Louisville,Online
TX002146,AC00116,5.29,2023-03-08 18:51:57,Indianapolis,Online
TX002147,AC00145,97.63,2023-05-15 16:05:06,Milwaukee,Online
TX002148,AC00457,256.95,2023-05-04 16:37:21,San Diego,Branch
TX002149,AC00021,734.86,2023-12-08 16:36:30,Boston,Branch
TX002150,AC00110,1250.94,2023-02-28 17:45:06,Columbus,ATM
TX002151,AC00284,84.28,2023-06-12 17:09:17,Memphis,Branch
TX002152,AC00012,927.45,2023-08-07 18:52:42,Austin,ATM
TX002153,AC00065,202.49,2023-12-28 16:30:32,Virginia Beach,ATM
TX002154,AC00439,154.99,2023-08-28 17:07:08,Mesa,Branch
TX002155,AC00157,481.53,2023-09-12 17:21:48,Atlanta,Branch
TX002156,AC00013,172.92,2023-08-28 16:56:05,Miami,Online
TX002157,AC00355,275.59,2023-10-10 16:49:03,Philadelphia,Branch
TX002158,AC00155,207.2,2024-01-01 16:12:32,Columbus,Online
TX002159,AC00105,136.82,2023-08-25 18:24:06,Chicago,Branch
TX002160,AC00216,624.0,2023-02-16 17:34:34,Houston,Branch
TX002161,AC00297,179.38,2023-08-10 18:31:00,Chicago,Online
TX002162,AC00139,10.15,2023-02-23 16:51:34,Austin,ATM
TX002163,AC00205,26.3,2023-12-12 16:57:29,Virginia Beach,ATM
TX002164,AC00148,319.5,2023-06-09 16:03:24,Virginia Beach,Branch
TX002165,AC00064,182.42,2023-03-22 16:59:56,Kansas City,Branch
TX002166,AC00344,716.62,2023-04-10 16:04:28,Atlanta,ATM
TX002167,AC00448,222.96,2023-03-23 17:26:31,Fresno,ATM
TX002168,AC00446,79.77,2023-01-23 16:50:55,San Francisco,ATM
TX002169,AC00460,431.08,2023-07-17 18:24:15,Albuquerque,Branch
TX002170,AC00020,592.24,2023-10-16 16:49:07,Tucson,ATM
TX002171,AC00202,200.19,2023-07-18 18:11:40,San Antonio,Branch
TX002172,AC00458,297.5,2023-03-27 17:16:41,Kansas City,Branch
TX002173,AC00139,345.86,2023-11-20 16:41:44,Omaha,ATM
TX002174,AC00210,343.88,2023-12-11 16:37:20,Nashville,Online
TX002175,AC00399,16.52,2023-01-04 17:00:58,Boston,Online
TX002176,AC00267,162.1,2023-12-06 17:34:01,Milwaukee,Branch
TX002177,AC00414,36.12,2023-11-29 17:55:07,Houston,Online
TX002178,AC00272,354.91,2023-12-18 16:33:07,Boston,ATM
TX002179,AC00220,38.41,2023-04-11 16:06:20,Denver,ATM
TX002180,AC00276,53.52,2023-03-31 16:18:37,San Diego,Branch
TX002181,AC00084,498.59,2023-10-23 18:41:35,Philadelphia,Online
TX002182,AC00189,13.3,2023-06-06 16:36:30,San Antonio,ATM
TX002183,AC00209,189.65,2023-09-25 16:32:45,Charlotte,ATM
TX002184,AC00324,255.32,2023-09-13 16:14:04,Baltimore,ATM
TX002185,AC00159,230.51,2023-02-17 18:01:18,Memphis,Branch
TX002186,AC00497,237.74,2023-06-12 18:51:29,Tucson,ATM
TX002187,AC00257,512.76,2023-04-11 16:37:54,Fresno,ATM
TX002188,AC00353,151.37,2023-04-03 16:55:21,Baltimore,ATM
TX002189,AC00115,85.01,2023-01-23 18:35:43,Portland,ATM
TX002190,AC00478,444.47,2023-01-16 16:15:57,San Jose,Online
TX002191,AC00497,184.19,2023-04-24 16:28:14,Indianapolis,ATM
TX002192,AC00131,879.25,2023-11-07 17:44:12,Memphis,Online
TX002193,AC00059,55.98,2023-09-25 16:41:04,Kansas City,Branch
TX002194,AC00101,54.91,2023-02-13 16:08:58,Columbus,ATM
TX002195,AC00418,1047.69,2023-10-16 16:32:31,Austin,Online
TX002196,AC00384,393.74,2023-12-04 18:11:56,Charlotte,Online
TX002197,AC00496,58.94,2023-01-16 16:16:42,Miami,Online
TX002198,AC00145,515.57,2023-01-02 17:26:34,Columbus,ATM
TX002199,AC00131,332.15,2023-10-16 17:12:32,Dallas,ATM
TX002200,AC00224,177.94,2023-09-26 16:08:25,Milwaukee,Online
TX002201,AC00219,68.68,2023-09-18 16:15:19,Sacramento,Online
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Portland,Online
TX002203,AC00133,240.03,2023-02-27 17:25:09,Atlanta,Online
TX002204,AC00056,168.34,2023-06-27 18:14:30,Phoenix,ATM
TX002205,AC00358,474.77,2023-10-06 18:26:45,Boston,Online
TX002206,AC00419,451.7,2023-03-01 16:56:01,Chicago,Online
TX002207,AC00464,243.85,2023-12-20 16:41:44,Omaha,Branch
TX002208,AC00430,5.76,2023-08-28 17:13:52,Houston,Branch
TX002209,AC00071,435.08,2023-07-24 16:01:27,San Francisco,Online
TX002210,AC00404,127.78,2023-04-25 16:41:32,Miami,ATM
TX002211,AC00349,23.14,2023-11-15 17:23:40,Mesa,Online
TX002212,AC00235,545.87,2023-01-02 16:31:28,Miami,Branch
TX002213,AC00228,21.21,2023-12-04 16:20:16,Nashville,Online
TX002214,AC00024,423.53,2023-08-10 17:08:52,Kansas City,Branch
TX002215,AC00330,142.1,2023-06-08 17:08:06,San Francisco,Online
TX002216,AC00290,1413.24,2023-11-06 18:59:24,New York,ATM
TX002217,AC00042,114.15,2023-02-21 16:47:54,Atlanta,ATM
TX002218,AC00203,275.98,2023-12-15 16:04:20,Washington,Online
TX002219,AC00248,590.68,2023-09-25 16:56:21,Washington,Branch
TX002220,AC00140,152.42,2023-10-23 16:45:37,San Jose,ATM
TX002221,AC00095,395.77,2023-02-27 16:24:11,El Paso,Branch
TX002222,AC00225,615.16,2023-02-06 16:40:27,Boston,Online
TX002223,AC00445,207.82,2023-02-28 16:34:45,Las Vegas,Online
TX002224,AC00385,220.52,2023-06-07 16:07:22,Seattle,ATM
TX002225,AC00143,281.47,2023-08-18 17:02:15,Philadelphia,ATM
TX002226,AC00448,57.91,2023-11-28 16:45:08,Sacramento,Branch
TX002227,AC00273,30.48,2023-12-04 16:27:11,Seattle,Branch
TX002228,AC00291,1152.58,2023-09-13 17:58:16,Austin,Branch
TX002229,AC00337,453.09,2023-06-05 16:24:22,San Jose,Branch
TX002230,AC00332,424.47,2023-02-27 16:05:35,Oklahoma City,Online
TX002231,AC00040,228.4,2023-01-05 16:22:12,Omaha,ATM
TX002232,AC00089,67.17,2023-07-03 18:03:48,Seattle,Online
TX002233,AC00231,284.89,2023-12-18 17:53:03,Atlanta,Online
TX002234,AC00277,118.69,2023-02-13 18:36:21,Omaha,Online
TX002235,AC00465,221.33,2023-10-18 18:17:05,Louisville,ATM
TX002236,AC00205,252.31,2023-03-29 16:10:33,Seattle,ATM
TX002237,AC00036,58.85,2023-05-15 17:15:25,Milwaukee,Online
TX002238,AC00227,194.68,2023-04-24 16:32:48,Memphis,Online
TX002239,AC00251,433.53,2023-10-19 17:06:57,Philadelphia,Branch
TX002240,AC00298,178.26,2023-10-16 16:55:59,Oklahoma City,ATM
TX002241,AC00315,207.65,2023-09-11 16:52:21,San Francisco,Online
TX002242,AC00292,237.0,2023-02-10 16:50:10,Tucson,Online
TX002243,AC00252,1169.59,2023-12-25 17:12:21,New York,Online
TX002244,AC00400,347.63,2023-12-13 16:41:13,Chicago,Online
TX002245,AC00384,517.68,2023-04-05 17:52:24,Omaha,ATM
TX002246,AC00329,36.25,2023-11-27 18:28:57,Tucson,Branch
TX002247,AC00033,46.53,2023-06-22 17:27:50,San Francisco,ATM
TX002248,AC00003,207.47,2023-10-02 18:57:19,Miami,ATM
TX002249,AC00429,199.7,2023-04-03 18:41:57,Indianapolis,ATM
TX002250,AC00488,307.89,2023-07-10 16:34:43,Nashville,Online
TX002251,AC00325,403.63,2023-06-08 16:56:16,Las Vegas,Branch
TX002252,AC00359,20.06,2023-04-19 16:41:27,Memphis,ATM
TX002253,AC00478,236.57,2023-09-01 17:51:34,Sacramento,ATM
TX002254,AC00236,0.32,2023-08-04 17:44:36,Boston,ATM
TX002255,AC00085,14.28,2023-09-15 17:03:44,Phoenix,ATM
TX002256,AC00349,232.35,2023-05-12 16:14:22,Atlanta,Branch
TX002257,AC00314,317.53,2023-02-24 18:25:34,Miami,Online
TX002258,AC00056,74.67,2023-05-15 17:37:32,Indianapolis,ATM
TX002259,AC00399,65.01,2023-10-24 17:28:18,Austin,Online
TX002260,AC00324,0.45,2023-07-26 17:29:24,Kansas City,Branch
TX002261,AC00095,364.13,2023-02-03 16:06:00,Fort Worth,ATM
TX002262,AC00086,340.13,2023-02-06 17:23:52,Mesa,Branch
TX002263,AC00279,15.81,2023-03-02 18:36:55,Oklahoma City,Branch
TX002264,AC00431,222.66,2023-06-28 16:05:19,Detroit,Online
TX002265,AC00369,638.24,2023-03-09 18:04:32,Phoenix,Branch
TX002266,AC00089,241.21,2023-09-25 16:37:04,Omaha,ATM
TX002267,AC00035,171.16,2023-09-28 16:33:08,New York,Online
TX002268,AC00416,1360.67,2023-04-19 16:38:41,Raleigh,Branch
TX002269,AC00056,37.65,2023-09-25 17:29:01,San Jose,Online
TX002270,AC00197,25.77,2023-10-02 16:32:31,Memphis,Online
TX002271,AC00396,789.8,2023-07-10 16:04:39,Jacksonville,ATM
TX002272,AC00295,308.85,2023-11-29 18:03:46,Los Angeles,Branch
TX002273,AC00268,1454.52,2023-09-22 16:13:06,Miami,ATM
TX002274,AC00357,806.97,2023-03-07 17:48:05,Seattle,Online
TX002275,AC00490,364.81,2023-06-26 17:34:00,Charlotte,Online
TX002276,AC00367,490.82,2023-06-01 18:04:35,Kansas City,ATM
TX002277,AC00093,1021.38,2023-01-27 18:59:43,Detroit,Branch
TX002278,AC00177,311.28,2023-05-22 16:41:12,Atlanta,Branch
TX002279,AC00118,85.03,2023-04-10 16:52:51,San Diego,ATM
TX002280,AC00183,307.75,2023-04-12 17:54:47,Detroit,Branch
TX002281,AC00137,333.67,2023-07-06 18:09:06,Fort Worth,Online
TX002282,AC00225,589.89,2023-10-20 16:29:44,Jacksonville,Branch
TX002283,AC00191,372.08,2023-03-06 16:37:23,Houston,Branch
TX002284,AC00373,502.9,2023-09-18 17:13:32,Fresno,Online
TX002285,AC00167,103.81,2023-09-27 16:39:38,Oklahoma City,ATM
TX002286,AC00149,69.43,2023-02-06 17:38:53,Las Vegas,ATM
TX002287,AC00453,110.4,2023-09-21 16:52:18,San Diego,ATM
TX002288,AC00253,275.65,2023-08-14 16:52:32,Atlanta,Branch
TX002289,AC00149,336.01,2023-11-09 18:45:10,Colorado Springs,Online
TX002290,AC00359,251.8,2023-04-03 16:14:34,Mesa,ATM
TX002291,AC00050,334.07,2023-08-11 17:27:16,New York,Branch
TX002292,AC00054,52.44,2023-09-06 18:56:24,Raleigh,Online
TX002293,AC00388,1030.85,2023-09-04 17:22:24,San Diego,ATM
TX002294,AC00322,141.37,2023-07-21 16:54:10,Denver,Online
TX002295,AC00140,211.7,2023-11-13 16:58:19,Chicago,Online
TX002296,AC00138,61.4,2023-01-30 16:45:11,San Jose,Branch
TX002297,AC00408,308.23,2023-04-17 16:12:22,Las Vegas,ATM
TX002298,AC00219,111.41,2023-12-27 17:18:17,Chicago,Branch
TX002299,AC00339,675.49,2023-03-15 16:16:53,Charlotte,ATM
TX002300,AC00446,29.72,2023-07-19 17:16:18,San Antonio,ATM
TX002301,AC00038,301.73,2023-06-27 16:40:58,Tucson,Online
TX002302,AC00387,294.61,2023-09-28 18:53:02,Omaha,Branch
TX002303,AC00126,106.43,2023-04-17 17:32:12,Phoenix,ATM
TX002304,AC00155,381.52,2023-11-20 16:42:12,Seattle,Online
